id,vul_id,file,method,version,label,ast_n_nodes,ast_n_edges,ast_n_leaves,ast_max_depth,ast_avg_branching,ast_error_nodes,ast_truncated,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
VUL4J-83-S::hbase-server/src/main/java/org/apache/hadoop/hbase/http/jmx/JMXJsonServlet.java::init::vulnerable_other,VUL4J-83-S,hbase-server/src/main/java/org/apache/hadoop/hbase/http/jmx/JMXJsonServlet.java,init,vulnerable_other,0,51,50,33,9,0.9803921568627451,0,0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,7.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,4.0,3.0,3.9512436389923096,3.931825637817383,3.526360511779785,9.0,0.9803921580314636,0.0,0.0,1.0
VUL4J-83-S::hbase-server/src/test/java/org/apache/hadoop/hbase/http/jmx/TestJMXJsonServlet.java::testQuery::vulnerable,VUL4J-83-S,hbase-server/src/test/java/org/apache/hadoop/hbase/http/jmx/TestJMXJsonServlet.java,testQuery,vulnerable,1,637,636,464,12,0.9984301412872841,0,0,32.0,2.0,34.0,7.0,49.0,0.0,41.0,2.0,8.0,2.0,42.0,1.0,9.0,1.0,8.0,58.0,1.0,25.0,7.0,8.0,17.0,0.0,0.0,0.0,1.0,1.0,2.0,15.0,2.0,2.0,1.0,0.0,0.0,0.0,92.0,16.0,2.0,6.0,13.0,0.0,0.0,11.0,1.0,7.0,96.0,7.0,10.0,2.0,1.0,8.0,0.0,0.0,3.0,9.0,2.0,7.0,0.0,17.0,0.0,2.0,49.0,2.0,0.0,66.0,34.0,26.0,8.0,1.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,59.0,85.0,1.0,1.0,7.0,74.0,43.0,1.0,8.0,11.0,35.0,0.0,0.0,2.0,15.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,33.0,2.0,83.0,0.0,43.0,8.0,1.0,0.0,49.0,1.0,32.0,2.0,25.0,6.0,0.0,41.0,0.0,1.0,0.0,120.0,42.0,6.458338260650635,6.4567694664001465,6.142037391662598,12.0,0.9984301328659058,0.0,0.0,1.0
VUL4J-83-S::hbase-server/src/test/java/org/apache/hadoop/hbase/http/jmx/TestJMXJsonServlet.java::testQuery::fixed,VUL4J-83-S,hbase-server/src/test/java/org/apache/hadoop/hbase/http/jmx/TestJMXJsonServlet.java,testQuery,fixed,0,696,695,504,12,0.9985632183908046,0,0,35.0,2.0,36.0,8.0,54.0,0.0,46.0,2.0,9.0,2.0,47.0,1.0,10.0,1.0,10.0,63.0,1.0,27.0,8.0,9.0,17.0,0.0,0.0,0.0,1.0,1.0,2.0,17.0,2.0,2.0,1.0,0.0,0.0,0.0,98.0,18.0,2.0,7.0,15.0,0.0,0.0,12.0,1.0,8.0,102.0,8.0,12.0,2.0,1.0,10.0,0.0,0.0,3.0,10.0,2.0,8.0,0.0,17.0,0.0,2.0,55.0,2.0,0.0,72.0,38.0,28.0,9.0,1.0,0.0,0.0,0.0,9.0,9.0,2.0,0.0,63.0,94.0,2.0,1.0,8.0,81.0,50.0,1.0,10.0,12.0,35.0,0.0,0.0,2.0,17.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,36.0,2.0,84.0,1.0,43.0,10.0,1.0,0.0,55.0,1.0,35.0,2.0,27.0,9.0,0.0,45.0,0.0,1.0,0.0,128.0,48.0,6.546785354614258,6.545349597930908,6.224558353424072,12.0,0.9985632300376892,0.0,0.0,1.0
VUL4J-83-S::hbase-server/src/test/java/org/apache/hadoop/hbase/http/jmx/TestJMXJsonServlet.java::cleanup::vulnerable_other,VUL4J-83-S,hbase-server/src/test/java/org/apache/hadoop/hbase/http/jmx/TestJMXJsonServlet.java,cleanup,vulnerable_other,0,34,33,22,8,0.9705882352941176,0,0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,3.5553481578826904,3.526360511779785,3.1354942321777344,8.0,0.970588207244873,0.0,0.0,1.0
VUL4J-83-S::hbase-server/src/test/java/org/apache/hadoop/hbase/http/jmx/TestJMXJsonServlet.java::assertReFind::vulnerable_other,VUL4J-83-S,hbase-server/src/test/java/org/apache/hadoop/hbase/http/jmx/TestJMXJsonServlet.java,assertReFind,vulnerable_other,0,85,84,58,12,0.9882352941176471,0,0,1.0,4.0,3.0,0.0,7.0,0.0,4.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,4.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,4.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,2.0,17.0,1.0,2.0,0.0,7.0,8.0,1.0,2.0,6.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,4.0,0.0,4.0,1.0,0.0,7.0,2.0,3.0,2.0,2.0,2.0,0.0,3.0,1.0,3.0,0.0,6.0,8.0,4.454347133636475,4.442651271820068,4.077537536621094,12.0,0.9882352948188782,0.0,0.0,1.0
VUL4J-83-S::hbase-server/src/test/java/org/apache/hadoop/hbase/http/jmx/TestJMXJsonServlet.java::setup::vulnerable_other,VUL4J-83-S,hbase-server/src/test/java/org/apache/hadoop/hbase/http/jmx/TestJMXJsonServlet.java,setup,vulnerable_other,0,55,54,35,9,0.9818181818181818,0,0,1.0,1.0,3.0,2.0,2.0,0.0,3.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,2.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,2.0,0.0,3.0,0.0,1.0,0.0,7.0,5.0,4.025351524353027,4.007333278656006,3.5835189819335938,9.0,0.9818181991577148,0.0,0.0,1.0
VUL4J-84-S::src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java::getSCLMJobHeader::vulnerable,VUL4J-84-S,src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java,getSCLMJobHeader,vulnerable,1,43,42,28,9,0.9767441860465116,0,0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,3.7841897010803223,3.761200189590454,3.367295742034912,9.0,0.9767441749572754,0.0,0.0,1.0
VUL4J-84-S::src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java::getSCLMJobHeader::fixed,VUL4J-84-S,src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java,getSCLMJobHeader,fixed,0,42,41,28,9,0.9761904761904762,0,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,5.0,3.761200189590454,3.7376697063446045,3.367295742034912,9.0,0.976190447807312,0.0,0.0,1.0
VUL4J-84-S::src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java::getSCLMJobStep::vulnerable,VUL4J-84-S,src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java,getSCLMJobStep,vulnerable,1,43,42,28,9,0.9767441860465116,0,0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,3.7841897010803223,3.761200189590454,3.367295742034912,9.0,0.9767441749572754,0.0,0.0,1.0
VUL4J-84-S::src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java::getSCLMJobStep::fixed,VUL4J-84-S,src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java,getSCLMJobStep,fixed,0,42,41,28,9,0.9761904761904762,0,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,1.0,2.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,5.0,3.761200189590454,3.7376697063446045,3.367295742034912,9.0,0.976190447807312,0.0,0.0,1.0
VUL4J-84-S::src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java::getPassword::vulnerable_other,VUL4J-84-S,src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java,getPassword,vulnerable_other,0,25,24,16,7,0.96,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.25809645652771,3.2188758850097656,2.8332133293151855,7.0,0.9599999785423279,0.0,0.0,1.0
VUL4J-84-S::src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java::configure::vulnerable_other,VUL4J-84-S,src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java,configure,vulnerable_other,0,142,141,95,12,0.9929577464788732,0,0,1.0,4.0,5.0,6.0,8.0,2.0,5.0,2.0,4.0,2.0,8.0,1.0,5.0,1.0,4.0,10.0,1.0,3.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,5.0,2.0,5.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,10.0,4.0,14.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,4.0,2.0,0.0,0.0,6.0,10.0,1.0,2.0,4.0,7.0,0.0,1.0,1.0,9.0,2.0,4.0,8.0,0.0,1.0,0.0,2.0,24.0,3.0,0.0,6.0,4.0,10.0,1.0,8.0,9.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,6.0,2.0,0.0,4.0,1.0,0.0,5.0,2.0,11.0,4.0,1.0,1.0,2.0,6.0,2.0,0.0,0.0,11.0,11.0,4.9628448486328125,4.955827236175537,4.564348220825195,12.0,0.9929577708244324,0.0,0.0,1.0
VUL4J-84-S::src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java::getPort::vulnerable_other,VUL4J-84-S,src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java,getPort,vulnerable_other,0,26,25,16,7,0.9615384615384616,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,3.295836925506592,3.25809645652771,2.8332133293151855,7.0,0.9615384340286255,0.0,0.0,1.0
VUL4J-84-S::src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java::createChangeLogParser::vulnerable_other,VUL4J-84-S,src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java,createChangeLogParser,vulnerable_other,0,30,29,19,8,0.9666666666666667,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,3.4339871406555176,3.4011974334716797,2.995732307434082,8.0,0.9666666388511658,0.0,0.0,1.0
VUL4J-84-S::src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java::getCustJobStep::vulnerable_other,VUL4J-84-S,src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java,getCustJobStep,vulnerable_other,0,25,24,16,7,0.96,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.25809645652771,3.2188758850097656,2.8332133293151855,7.0,0.9599999785423279,0.0,0.0,1.0
VUL4J-84-S::src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java::requiresWorkspaceForPolling::vulnerable_other,VUL4J-84-S,src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java,requiresWorkspaceForPolling,vulnerable_other,0,25,24,16,6,0.96,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.25809645652771,3.2188758850097656,2.8332133293151855,6.0,0.9599999785423279,0.0,0.0,1.0
VUL4J-84-S::src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java::getJobHeader::vulnerable_other,VUL4J-84-S,src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java,getJobHeader,vulnerable_other,0,25,24,16,7,0.96,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.25809645652771,3.2188758850097656,2.8332133293151855,7.0,0.9599999785423279,0.0,0.0,1.0
VUL4J-84-S::src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java::getJESINTERFACELEVEL1::vulnerable_other,VUL4J-84-S,src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java,getJESINTERFACELEVEL1,vulnerable_other,0,25,24,16,7,0.96,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.25809645652771,3.2188758850097656,2.8332133293151855,7.0,0.9599999785423279,0.0,0.0,1.0
VUL4J-84-S::src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java::checkout::vulnerable_other,VUL4J-84-S,src/main/java/org/jenkinsci/plugins/IBM_zOS_Connector/SCLMSCM.java,checkout,vulnerable_other,0,702,701,499,20,0.9985754985754985,0,0,2.0,17.0,13.0,7.0,38.0,11.0,37.0,28.0,31.0,6.0,57.0,15.0,8.0,3.0,15.0,43.0,15.0,20.0,5.0,8.0,5.0,2.0,2.0,0.0,3.0,3.0,14.0,11.0,3.0,13.0,2.0,7.0,10.0,16.0,28.0,24.0,12.0,37.0,15.0,8.0,2.0,11.0,2.0,1.0,38.0,4.0,52.0,20.0,1.0,4.0,5.0,3.0,13.0,17.0,4.0,19.0,3.0,21.0,0.0,17.0,56.0,4.0,25.0,65.0,34.0,32.0,4.0,3.0,9.0,9.0,0.0,25.0,2.0,8.0,1.0,37.0,125.0,5.0,3.0,5.0,47.0,57.0,5.0,13.0,22.0,3.0,1.0,13.0,4.0,3.0,3.0,2.0,1.0,7.0,10.0,2.0,2.0,4.0,1.0,25.0,8.0,53.0,21.0,1.0,16.0,4.0,12.0,44.0,5.0,25.0,5.0,2.0,14.0,3.0,39.0,8.0,2.0,2.0,66.0,64.0,6.555356979370117,6.553933620452881,6.214608192443848,20.0,0.9985755085945129,0.0,0.0,1.0
